81,2021/7/8,35299986,2,1,1,1,3,2,2021/7/8,2021/7/8,2021/10/6
82,2021/7/8,11375148,5,0,0,8,2,2,2016/1/10,2021/4/3,2021/9/30
83,2021/7/8,82066888,5,1,0,15,3,2,2016/8/21,2020/10/3,2021/12/27
84,2021/7/8,15123451,5,0,0,2,4,2,2016/8/31,2021/1/21,2022/4/16
85,2021/7/8,85917949,5,1,0,12,3,2,2018/3/14,2021/4/21,2022/1/16
86,2021/7/8,90918384,5,0,0,7,4,2,2016/8/30,2021/7/5,2022/4/1
87,2021/7/8,37207591,5,0,0,6,0,2,2019/12/4,2021/6/5,2021/12/2
88,2021/7/8,94562859,5,0,0,12,2,2,2016/11/1,2020/8/8,2022/1/30
89,2021/7/8,30096946,5,0,0,4,4,2,2018/6/2,2021/3/28,2022/3/23
90,2021/7/8,86977927,5,1,0,10,4,2,2016/7/8,2021/6/11,2021/12/8
91,2021/7/8,24270699,5,0,0,13,4,2,2017/3/12,2020/8/10,2022/2/1
92,2021/7/8,33650966,5,0,0,10,4,2,2016/6/28,2019/12/1,2021/11/20
93,2021/7/8,68492899,5,0,0,16,4,2,2015/12/17,2020/11/28,2022/5/22
94,2021/7/8,97062500,5,0,0,10,5,2,2018/5/13,2021/5/16,2021/8/14
95,2021/7/8,56038381,5,0,0,9,0,2,2018/7/29,2020/5/13,2022/5/3
96,2021/7/8,57594373,5,0,0,11,5,2,2017/3/25,2020/12/3,2022/2/26
97,2021/7/8,15739680,5,1,0,11,5,2,2017/10/18,2019/12/26,2021/12/15
98,2021/7/8,46177576,5,0,0,3,4,2,2017/5/7,2021/3/20,2022/3/15
99,2021/7/8,58131074,5,0,0,14,1,2,2016/6/23,2021/5/12,2022/5/7
100,2021/7/8,75640462,5,0,0,10,2,2,2018/12/12,2021/1/15,2021/10/12
101,2021/7/8,68122164,5,0,0,10,1,2,2017/4/26,2021/1/31,2022/4/26
102,2021/7/8,25354977,5,1,0,2,3,2,2016/6/19,2021/4/3,2021/12/29
103,2021/7/8,57019705,5,1,0,8,4,2,2016/7/19,2021/6/2,2022/2/27
104,2021/7/8,38382094,5,0,0,3,2,2,2018/12/11,2021/4/20,2022/1/15
105,2021/7/8,76537386,5,1,0,16,1,2,2016/11/30,2020/10/16,2021/10/11
106,2021/7/8,10949087,5,0,0,6,5,2,2017/3/11,2020/7/2,2022/6/22
107,2021/7/8,31347705,5,0,0,7,5,2,2018/11/5,2021/6/9,2022/3/6
108,2021/7/8,82491678,5,0,0,2,0,2,2020/9/15,2021/6/14,2021/9/12
109,2021/7/8,42266052,5,0,0,8,3,2,2018/10/14,2020/11/26,2021/8/23
110,2021/7/8,99575331,5,0,0,6,2,2,2019/5/22,2021/5/30,2021/11/26
111,2021/7/8,45815063,5,1,0,15,4,2,2017/7/17,2019/10/4,2022/3/22
112,2021/7/8,20644335,5,1,0,12,3,2,2017/12/31,2020/6/26,2022/3/18
113,2021/7/8,79905405,5,0,0,4,4,2,2016/4/1,2020/12/23,2022/3/18
114,2021/7/8,99734271,5,0,0,12,2,2,2018/3/3,2021/6/6,2021/12/3
115,2021/7/8,79501675,5,0,0,9,4,2,2018/2/19,2021/2/6,2021/8/5
116,2021/7/8,46547702,5,1,0,12,4,2,2018/2/13,2021/6/11,2021/9/9
117,2021/7/8,47249092,5,0,0,5,0,2,2019/7/22,2021/5/15,2022/2/9
118,2021/7/8,14989428,5,1,0,13,2,2,2016/9/13,2021/1/15,2021/7/14
119,2021/7/8,53660169,5,1,0,2,2,2,2018/12/6,2021/1/21,2021/7/20
120,2021/7/8,90383092,5,0,0,4,0,2,2017/12/21,2021/1/23,2022/4/18
121,2021/7/8,45375715,5,1,0,15,4,2,2015/12/7,2020/11/22,2021/11/17
122,2021/7/8,97165058,5,0,0,3,3,2,2019/10/25,2021/6/24,2021/12/21
123,2021/7/8,60192474,5,1,0,11,4,2,2017/7/8,2020/12/12,2022/3/7
124,2021/7/8,95656449,5,0,0,4,0,2,2016/10/27,2021/6/8,2022/6/3
125,2021/7/8,57271604,5,1,0,6,2,2,2017/9/15,2021/3/3,2022/5/27
126,2021/7/8,85619741,5,0,0,3,3,2,2018/8/6,2021/6/30,2021/9/28
127,2021/7/8,25370850,5,0,0,6,3,2,2019/2/3,2021/4/24,2021/7/23
128,2021/7/8,28974413,5,1,0,10,3,2,2017/12/21,2020/4/1,2021/9/23
129,2021/7/8,52764839,5,0,0,3,2,2,2018/6/11,2021/4/3,2022/6/27
130,2021/7/8,17605234,5,1,0,6,0,2,2018/2/10,2020/8/31,2022/5/23
131,2021/7/8,36003113,5,0,0,12,1,2,2016/3/30,2019/11/6,2021/7/28
132,2021/7/8,76420758,5,1,0,8,1,2,2017/7/19,2021/3/6,2022/3/1
133,2021/7/8,32710368,5,0,0,6,3,2,2016/7/2,2021/4/17,2022/1/12
134,2021/7/8,55575258,5,0,0,12,5,2,2016/7/2,2021/1/21,2022/1/16
135,2021/7/8,79836867,5,1,0,8,2,2,2016/7/14,2021/3/4,2022/2/27
136,2021/7/8,22349816,5,1,0,3,1,2,2016/8/5,2021/6/28,2021/12/25
137,2021/7/8,31241801,5,1,0,4,3,2,2020/3/30,2021/2/3,2022/1/29
138,2021/7/8,69111614,5,0,0,9,0,2,2018/6/17,2021/5/27,2022/2/21
139,2021/7/8,55409084,5,0,0,7,4,2,2017/6/14,2021/2/27,2022/5/23
140,2021/7/8,87450032,5,0,0,8,4,2,2017/4/8,2019/9/12,2022/2/28
141,2021/7/8,50345416,5,0,0,14,5,2,2017/4/21,2021/5/18,2021/11/14
142,2021/7/8,69818951,5,1,0,3,4,2,2019/5/5,2021/3/20,2022/3/15
143,2021/7/8,19123686,5,1,0,10,0,2,2018/3/13,2021/2/8,2021/11/5
144,2021/7/8,53867381,5,1,0,6,4,2,2017/2/27,2021/5/29,2022/5/24
145,2021/7/8,27138393,5,1,0,3,0,2,2020/7/3,2021/4/24,2021/7/23
146,2021/7/8,98166367,5,1,0,2,3,2,2019/11/13,2021/1/25,2022/4/20
147,2021/7/8,79150432,5,0,0,14,4,2,2017/3/30,2020/7/4,2021/9/27
148,2021/7/8,30207507,5,1,0,9,4,2,2018/12/30,2019/11/10,2022/1/28
149,2021/7/8,61782242,5,0,0,11,5,2,2018/8/11,2021/5/10,2022/5/5
150,2021/7/8,12431283,5,1,0,11,4,2,2016/9/16,2021/5/28,2021/11/24
151,2021/7/8,76051957,5,1,0,5,1,2,2016/10/28,2020/8/12,2022/2/3
152,2021/7/8,14339791,5,0,0,17,0,2,2016/11/6,2020/12/27,2022/3/22
153,2021/7/8,34400014,5,0,0,11,4,2,2016/6/5,2021/2/13,2022/2/8
154,2021/7/8,59831903,5,0,0,9,4,2,2016/2/12,2020/10/10,2022/4/3
155,2021/7/8,32379079,5,1,0,16,1,2,2016/6/1,2020/11/12,2022/5/6
156,2021/7/8,14699273,5,1,0,5,2,2,2019/4/29,2021/6/3,2022/2/28
157,2021/7/8,75635829,5,0,0,7,3,2,2017/4/4,2021/5/6,2022/5/1
158,2021/7/8,89689672,4,1,0,10,5,2,2018/10/3,2019/1/20,2021/7/8
159,2021/7/8,82906605,4,1,0,8,4,2,2018/6/27,2020/4/14,2021/7/8
160,2021/7/8,62587393,4,1,0,13,5,2,2018/1/25,2020/7/13,2021/7/8
161,2021/7/8,14268710,4,0,0,9,3,2,2018/9/7,2020/1/15,2021/7/8
162,2021/7/8,96841728,4,0,0,8,1,2,2019/1/25,2019/10/17,2021/7/8
163,2021/7/8,99831628,4,1,0,3,1,2,2020/9/2,2021/1/9,2021/7/8
164,2021/7/8,42358595,4,0,0,6,2,2,2017/3/26,2020/4/14,2021/7/8
165,2021/7/8,71628069,4,0,0,6,3,2,2019/7/25,2021/4/9,2021/7/8
166,2021/7/8,39520776,4,1,0,10,2,2,2018/2/18,2020/10/11,2021/7/8
167,2021/7/8,59947030,4,1,0,4,2,2,2018/9/23,2021/4/9,2021/7/8
168,2021/7/8,65877913,4,1,0,17,3,2,2016/9/8,2017/4/30,2021/7/8
169,2021/7/8,47510226,4,0,0,3,3,2,2020/8/16,2021/4/9,2021/7/8
170,2021/7/8,28684168,4,0,0,11,0,2,2018/9/6,2020/7/13,2021/7/8
171,2021/7/8,54517422,4,0,0,11,3,2,2016/7/24,2018/10/22,2021/7/8
172,2021/7/8,59817164,4,0,0,4,4,2,2016/5/26,2021/1/9,2021/7/8
173,2021/7/8,92824696,4,1,0,15,3,2,2017/1/28,2020/10/11,2021/7/8
174,2021/7/8,63182118,4,0,0,16,2,2,2016/6/4,2021/1/9,2021/7/8
175,2021/7/8,22169834,4,1,0,3,3,2,2019/9/18,2020/10/11,2021/7/8
176,2021/7/8,37184443,4,0,0,5,0,2,2019/4/18,2021/1/9,2021/7/8
177,2021/7/8,22698771,4,0,0,16,5,2,2016/10/20,2017/7/29,2021/7/8
178,2021/7/8,11669813,4,1,0,5,0,2,2017/9/20,2020/10/11,2021/7/8
179,2021/7/8,32422770,4,0,0,6,0,2,2018/3/28,2020/4/14,2021/7/8
180,2021/7/8,47545502,4,1,0,12,4,2,2016/1/15,2020/4/14,2021/7/8
181,2021/7/8,63880418,4,1,0,5,0,2,2020/3/4,2021/4/9,2021/7/8
182,2021/7/8,21548418,4,1,0,3,2,2,2020/6/24,2021/1/9,2021/7/8
183,2021/7/8,59371430,4,1,0,15,0,2,2016/3/5,2019/10/17,2021/7/8
184,2021/7/8,86371375,4,0,0,5,5,2,2017/7/24,2020/4/14,2021/7/8
185,2021/7/8,26737712,4,0,0,4,3,2,2018/4/22,2020/7/13,2021/7/8
186,2021/7/8,62825929,4,0,0,15,2,2,2017/2/20,2020/7/13,2021/7/8
187,2021/7/8,68005249,4,0,0,7,2,2,2018/8/25,2020/1/15,2021/7/8
188,2021/7/8,68623800,4,1,0,10,4,2,2017/9/23,2020/10/11,2021/7/8
189,2021/7/8,87912594,4,0,0,13,4,2,2017/2/4,2019/1/20,2021/7/8
190,2021/7/8,28873398,4,0,0,7,2,2,2019/6/25,2020/10/11,2021/7/8
191,2021/7/8,90920260,4,1,0,15,2,2,2016/12/11,2020/10/11,2021/7/8
192,2021/7/8,26157506,4,0,0,15,3,2,2016/12/20,2018/7/24,2021/7/8
193,2021/7/8,77470187,4,0,0,3,1,2,2016/11/13,2021/1/9,2021/7/8
194,2021/7/8,63904310,4,1,0,11,2,2,2018/5/25,2021/1/9,2021/7/8
195,2021/7/8,89149685,4,0,0,5,2,2,2018/3/9,2020/10/11,2021/7/8
196,2021/7/8,58662202,4,1,0,6,0,2,2019/1/19,2020/10/11,2021/7/8
197,2021/7/8,22834832,4,0,0,14,0,2,2016/5/30,2018/4/25,2021/7/8
198,2021/7/8,29790884,4,1,0,15,5,2,2016/7/15,2021/1/9,2021/7/8
199,2021/7/8,57813668,4,1,0,15,3,2,2016/2/16,2021/1/9,2021/7/8
200,2021/7/8,13193044,4,0,0,12,5,2,2017/9/13,2019/10/17,2021/7/8
201,2021/7/8,94973626,4,0,0,15,5,2,2016/11/10,2018/7/24,2021/7/8
202,2021/7/8,82357899,4,1,0,16,4,2,2015/12/4,2021/1/9,2021/7/8
203,2021/7/8,16178549,4,1,0,2,2,2,2019/10/23,2021/4/9,2021/7/8
204,2021/7/8,23520957,4,0,0,11,0,2,2018/3/20,2018/10/22,2021/7/8
205,2021/7/8,97568672,4,0,0,9,3,2,2017/8/14,2019/7/19,2021/7/8
206,2021/7/8,94851698,4,0,0,6,2,2,2017/1/30,2020/4/14,2021/7/8
207,2021/7/8,16464666,4,0,0,5,2,2,2018/11/9,2020/10/11,2021/7/8
208,2021/7/8,91853737,4,0,0,11,0,2,2017/6/25,2021/4/9,2021/7/8
209,2021/7/8,65169936,4,0,0,15,2,2,2017/3/16,2019/7/19,2021/7/8
210,2021/7/8,14291276,4,1,0,13,4,2,2015/12/11,2021/1/9,2021/7/8
211,2021/7/8,39346304,4,1,0,11,1,2,2018/3/17,2019/10/17,2021/7/8
212,2021/7/8,59984429,4,0,0,16,0,2,2016/9/3,2019/4/20,2021/7/8
213,2021/7/8,60333966,4,1,0,11,2,2,2017/7/11,2021/4/9,2021/7/8
214,2021/7/8,51003375,4,0,0,8,0,2,2019/3/8,2021/4/9,2021/7/8
215,2021/7/8,51748686,4,0,0,3,4,2,2015/12/29,2021/4/9,2021/7/8
216,2021/7/8,83601164,4,1,0,2,2,2,2018/11/8,2021/4/9,2021/7/8
217,2021/7/8,60750859,4,1,0,5,0,2,2019/6/12,2021/4/9,2021/7/8
218,2021/7/8,71864774,4,0,0,15,2,2,2015/12/9,2021/4/9,2021/7/8
219,2021/7/8,59122581,4,1,0,2,1,2,2020/4/1,2021/4/9,2021/7/8
220,2021/7/8,65713027,4,0,0,3,0,2,2017/3/17,2021/4/9,2021/7/8
221,2021/7/8,28850119,4,0,0,2,1,2,2017/10/22,2021/4/9,2021/7/8
222,2021/7/8,67549931,4,0,0,12,4,2,2017/3/25,2019/4/20,2021/7/8
223,2021/7/8,34928572,4,0,0,8,5,2,2018/7/17,2020/1/15,2021/7/8
224,2021/7/8,71716836,4,1,0,5,2,2,2019/4/19,2020/7/13,2021/7/8
225,2021/7/8,69376918,4,1,0,17,4,2,2016/3/8,2019/4/20,2021/7/8
226,2021/7/8,15356194,4,0,0,14,3,2,2016/7/10,2021/4/9,2021/7/8
227,2021/7/8,77583104,4,1,0,3,4,2,2016/11/15,2021/1/9,2021/7/8
228,2021/7/8,22463434,4,0,0,15,0,2,2015/11/4,2021/4/9,2021/7/8
229,2021/7/8,40881292,4,1,0,2,4,2,2018/6/4,2021/1/9,2021/7/8
230,2021/7/8,22094362,4,0,0,6,0,2,2018/2/13,2020/1/15,2021/7/8
231,2021/7/8,14231589,4,1,0,12,1,2,2018/5/8,2018/10/22,2021/7/8
232,2021/7/8,63993640,4,1,0,5,0,2,2017/8/5,2021/1/9,2021/7/8
233,2021/7/8,18155361,4,0,0,11,5,2,2016/7/7,2020/10/11,2021/7/8
234,2021/7/8,94477384,4,0,0,10,5,2,2016/2/4,2020/1/15,2021/7/8
235,2021/7/8,55527991,4,0,0,15,3,2,2016/3/6,2020/7/13,2021/7/8
236,2021/7/8,86723721,4,0,0,4,5,2,2017/12/13,2021/1/9,2021/7/8
237,2021/7/8,85612299,4,0,0,2,1,2,2017/6/30,2021/4/9,2021/7/8
238,2021/7/8,74784322,4,1,0,16,0,2,2016/6/19,2020/10/11,2021/7/8
239,2021/7/8,74191830,4,0,0,4,5,2,2019/8/1,2020/10/11,2021/7/8
240,2021/7/8,48096920,4,0,0,16,1,2,2016/3/27,2017/7/29,2021/7/8
241,2021/7/8,22108208,4,0,0,9,2,2,2016/11/29,2020/1/15,2021/7/8
242,2021/7/8,54734572,4,0,0,3,1,2,2018/4/20,2020/10/11,2021/7/8
243,2021/7/8,18437854,4,1,0,12,3,2,2016/6/30,2019/1/20,2021/7/8
244,2021/7/8,42472906,4,1,0,16,5,2,2016/1/7,2017/10/27,2021/7/8
245,2021/7/8,21846701,4,1,0,8,4,2,2018/12/31,2020/1/15,2021/7/8
246,2021/7/8,14432416,4,0,0,11,0,2,2016/8/26,2019/7/19,2021/7/8
247,2021/7/8,10856605,4,0,0,8,5,2,2017/6/7,2020/10/11,2021/7/8
248,2021/7/8,62076341,4,0,0,9,1,2,2017/11/10,2021/4/9,2021/7/8
249,2021/7/8,18708622,4,0,0,7,2,2,2017/6/18,2020/4/14,2021/7/8
250,2021/7/8,54413097,4,0,0,6,5,2,2017/12/30,2021/1/9,2021/7/8
251,2021/7/8,68462563,4,0,0,9,4,2,2017/3/5,2020/10/11,2021/7/8
252,2021/7/8,15576473,4,0,0,3,1,2,2019/8/9,2020/10/11,2021/7/8
253,2021/7/8,49012058,4,0,0,16,2,2,2017/2/25,2019/10/17,2021/7/8
254,2021/7/8,16083452,4,0,0,5,1,2,2017/3/4,2021/1/9,2021/7/8
255,2021/7/8,68489978,4,1,0,8,0,2,2018/10/28,2021/1/9,2021/7/8
256,2021/7/8,27930653,4,0,0,3,3,2,2019/4/2,2020/10/11,2021/7/8
257,2021/7/8,90436048,4,0,0,8,2,2,2019/2/7,2021/1/9,2021/7/8
258,2021/7/8,65559207,4,1,0,12,5,2,2016/7/29,2020/1/15,2021/7/8
259,2021/7/8,33060154,4,1,0,6,2,2,2016/9/15,2021/4/9,2021/7/8
260,2021/7/8,92206987,4,0,0,5,4,2,2018/3/30,2020/10/11,2021/7/8
261,2021/7/8,73767534,4,1,0,11,5,2,2016/11/12,2018/10/22,2021/7/8
262,2021/7/8,57015848,4,1,0,2,3,2,2017/10/19,2021/1/9,2021/7/8
263,2021/7/8,90276339,4,1,0,4,1,2,2020/2/3,2020/10/11,2021/7/8
264,2021/7/8,66475918,4,0,0,5,2,2,2016/5/3,2020/4/14,2021/7/8
265,2021/7/8,17590873,4,1,0,10,0,2,2015/12/5,2020/10/11,2021/7/8
266,2021/7/8,32187447,4,1,0,5,1,2,2019/5/13,2020/4/14,2021/7/8
267,2021/7/8,86508868,4,0,0,3,5,2,2018/3/4,2020/10/11,2021/7/8
268,2021/7/8,49642441,4,1,0,5,4,2,2017/8/18,2021/1/9,2021/7/8
269,2021/7/8,10268994,4,1,0,12,4,2,2016/6/23,2020/1/15,2021/7/8
270,2021/7/8,86428450,4,0,0,4,5,2,2017/12/16,2020/7/13,2021/7/8
271,2021/7/8,73427373,4,0,0,7,0,2,2016/9/2,2020/7/13,2021/7/8
272,2021/7/8,54733224,7,0,0,10,3,2,2016/5/26,2020/6/1,2021/10/6
273,2021/7/8,10396722,7,0,0,11,0,2,2016/6/14,2020/8/20,2021/10/6
274,2021/7/8,89284186,7,1,0,5,5,2,2015/11/2,2020/11/21,2021/10/6
275,2021/7/8,97690092,7,1,0,15,3,2,2017/1/7,2021/3/13,2021/10/6
276,2021/7/8,72528166,7,1,0,16,1,2,2017/4/28,2021/2/1,2021/10/6
277,2021/7/8,27816753,7,0,0,5,3,2,2020/2/23,2021/3/3,2021/10/6
278,2021/7/8,33883267,7,0,0,5,2,2,2017/9/2,2021/2/21,2021/10/6
279,2021/7/8,58582402,7,0,0,7,5,2,2018/9/20,2020/6/17,2021/10/6
280,2021/7/8,85056682,7,1,0,15,5,2,2017/9/1,2020/1/31,2021/10/6
281,2021/7/8,54049132,7,0,0,9,1,2,2016/10/14,2019/12/9,2021/10/6
282,2021/7/8,47144515,7,1,0,12,5,2,2016/9/28,2020/2/24,2021/10/6
283,2021/7/8,69485798,7,1,0,5,4,2,2018/8/24,2021/4/9,2021/10/6
284,2021/7/8,21915026,7,1,0,13,1,2,2016/10/28,2020/10/11,2021/10/6
285,2021/7/8,33244663,7,1,0,12,0,2,2017/10/5,2021/2/15,2021/10/6
286,2021/7/8,70453907,7,1,0,6,3,2,2016/4/8,2021/4/9,2021/10/6
287,2021/7/8,13571629,7,0,0,5,5,2,2017/6/5,2021/4/9,2021/10/6
288,2021/7/8,29468490,7,1,0,15,4,2,2016/5/2,2020/10/9,2021/10/6
289,2021/7/8,19316708,7,0,0,9,4,2,2016/1/18,2019/8/4,2021/10/6
290,2021/7/8,65237513,7,1,0,2,3,2,2015/12/26,2021/1/21,2021/10/6
291,2021/7/8,56691069,7,0,0,5,4,2,2016/2/18,2020/12/15,2021/10/6
292,2021/7/8,44618898,7,0,0,13,1,2,2016/7/19,2020/1/2,2021/10/6
293,2021/7/8,32341763,7,0,0,5,1,2,2018/7/13,2021/1/3,2021/10/6
294,2021/7/8,81197464,7,0,0,7,1,2,2017/9/28,2020/11/15,2021/10/6
295,2021/7/8,73197690,7,0,0,3,0,2,2016/1/4,2021/1/2,2021/10/6
296,2021/7/8,13618014,7,0,0,5,2,2,2019/6/12,2021/2/6,2021/10/6
297,2021/7/8,38013800,7,0,0,9,4,2,2018/11/29,2021/2/4,2021/10/6
298,2021/7/8,58360371,7,0,0,9,3,2,2018/10/27,2020/9/8,2021/10/6
299,2021/7/8,88265065,7,1,0,13,5,2,2017/1/24,2020/11/22,2021/10/6
300,2021/7/8,60440738,7,1,0,7,0,2,2017/8/2,2021/1/22,2021/10/6
301,2021/7/8,90610629,7,1,0,8,1,2,2017/11/3,2020/9/11,2021/10/6
302,2021/7/8,73733687,7,0,0,5,2,2,2018/5/7,2021/4/9,2021/10/6
303,2021/7/8,88784111,7,0,0,10,3,2,2015/12/12,2020/5/8,2021/10/6
304,2021/7/8,62236622,7,0,0,15,4,2,2016/1/3,2020/3/1,2021/10/6
